candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share,nearest_unembed_token_id,nearest_unembed_token,nearest_unembed_decoded,nearest_unembed_cosine,nearest_unembed_margin,farthest_unembed_token_id,farthest_unembed_token,farthest_unembed_decoded,farthest_unembed_cosine,farthest_unembed_margin,max_abs_unembed_token_cosine,nearest_unembed_token_z,farthest_unembed_token_z,unembedding_cosine_mean,unembedding_cosine_std,rank_global_max_abs_unembed_token_cosine
L07_SV33,7,32,33,15.511821746826172,0.055230751633644104,441490,2000,-6.065630502205488,15.885955885062604,20.325394514031068,19.399221344211696,0.3565697977304129,100.5,-82.5,0.024401556341701405,0.030616662302705787,0.013316269904188091,0.11142041722349318,0.9995,99.68475,835.3847198018358,246.42011596703531,300.9172635186374,3.1982200922319386,29432,-6.34375,12.53125,18.57883125,0.7071214347546133,6.059775997334893,3.059775997334893,0.16502260156807824,5.750832684913912,4.099087234026091,2.4271575210092937,5.723920335408612,5.750832684913912,2.161398069644451,2.8072944577716643,3.3278169744934174,2.6020877927937476,5.723920335408612,5.750832684913912,0.33178038814990946,0.051841466099890696,0.1313339146511894,0.020396230369169526,0.19667893968165795,0.030122443821901053,0.005945909214460451,0.005674096221799402,0.0,0.0005096493612394672,0.0,0.0,2000,2000,0,210,0,0,1.0,1.0,0.0,0.105,0.0,0.0,5.750832684913912,5.750832684913912,3.157155001340571,3.5070155449094784,1.3032634577452948,0.06682080020264031,1.3032634577452948,0.4009248012158419,1.0,0.16666666666666666,1.3032634577452948,positive,193,272,260,875,983,519,519,14,7,7,7,45,57,57,64,64,57,3.9909056331195423,54.10386543523621,0.046875,64,62,60,4.064063933543358,58.210394214572815,0.046875,64,64,57,3.9909056331195423,54.10386543523621,0.046875,10056,èĪ,�,0.08297983556985855,0.0021895915269851685,13138,Ġæī, �,-0.08933762460947037,0.00968063622713089,0.08933762460947037,4.953796997966426,-5.317480787280375,-0.00012819974777915908,0.016776633227351512,533
L12_SV02,12,1,2,54.067291259765625,0.44457584619522095,441490,2000,-37.65010716163677,43.27464886695392,60.60906541287534,47.496612941761114,0.018428503476862444,604.0,-137.0,0.024381236700988004,0.02681691806812038,0.008967360529117308,0.14039502593490227,0.997,603.808,1844.326332667501,2339.743044453684,2568.0132057745514,1.2615266335856832,29432,-39.75,13.625,20.200425,11.117551381780222,150.79799974406538,147.79799974406538,0.006631387695441595,31.86814138811436,4.814255145621936,2.3354861345738995,31.86814138811436,31.86814138811436,2.363811652477609,3.056866377811358,3.6289781031834525,2.7350909696206887,31.86814138811436,31.86814138811436,0.9353590024760566,0.1672412577174911,0.14152422272795662,0.02161837420912798,0.8643921178827882,0.154287463986938,0.005843979342212558,0.005674096221799402,0.005674096221799402,0.0014270182114705084,0.0,0.0,2000,2000,2000,377,0,0,1.0,1.0,1.0,0.1885,0.0,0.0,31.86814138811436,31.86814138811436,3.4776496039068485,3.972936212975717,13.03252143175968,0.07490946922553363,13.03252143175968,0.4494568153532018,1.0,0.16666666666666666,13.03252143175968,positive,194,365,199,50,263,101,107,10,10,8,10,9,10,11,64,64,57,3.999081385365863,54.5480184028769,0.046875,64,54,60,4.064063933543358,58.210394214572815,0.046875,64,64,57,3.999081385365863,54.5480184028769,0.046875,79332,ï¬ģ,ﬁ,0.0888042077422142,0.004203788936138153,123971,ĠWillis, Willis,-0.0805249810218811,0.004774510860443115,0.0888042077422142,4.847344730938827,-4.874545197871988,0.004376492867830347,0.017417311860555874,587
L09_SV25,9,24,25,15.45662784576416,0.0885586142539978,441490,2000,-18.756939927172226,22.571277651224847,28.17502088874278,21.0240102418531,0.14823665315182677,140.0,-109.0,0.02437761883365303,0.029942002826896904,0.016011687693945502,0.10175994926272396,1.0,140.0,1112.0457973106695,348.8758386583962,324.96030213385757,1.1208656808350475,29432,-19.375,12.625,18.717824999999998,1.8746065140626376,16.321269680905633,13.321269680905633,0.06126974307457875,8.514611072600584,4.7882165796506815,2.497619247962838,8.514611072600584,8.514611072600584,2.210459815710426,2.97176621749589,3.399166302708782,2.7313536695636382,8.514611072600584,8.514611072600584,0.5113969747155762,0.0848192967666984,0.13937816658418264,0.022567773141216586,0.336420916685824,0.0551525113076754,0.006523511823865181,0.005674096221799402,0.005674096221799402,0.0008494156020657787,0.0,0.0,2000,2000,2000,319,0,0,1.0,1.0,1.0,0.1595,0.0,0.0,8.514611072600584,8.514611072600584,3.4258788080345877,3.9069710289523494,2.4797742667953133,0.07440596348951672,2.4797742667953133,0.44643578093710035,1.0,0.16666666666666666,2.4797742667953133,positive,195,229,286,590,922,420,428,16,14,9,11,47,42,42,64,64,57,3.999081385365863,54.5480184028769,0.046875,64,62,54,3.9124379877958706,50.020753424240965,0.0625,64,64,57,3.999081385365863,54.5480184028769,0.046875,83289,ĠSew, Sew,0.09507017582654953,0.013075083494186401,35175,Ġhed, hed,-0.0841941311955452,0.005643658339977264,0.09507017582654953,5.719129936092995,-5.298959879378941,0.0020199391763308767,0.01626999870434586,201
L03_SV22,3,21,22,30.72575569152832,0.037687212228775024,441490,2000,-4.737632267354539,7.1143624033441135,8.793232098545644,7.407818250889699,0.2821422908786156,20.375,-41.0,0.024328089557192695,0.02962877600198452,0.009936804910643502,0.0703843801671612,0.9995,24.10165625,288.9264280432102,218.5941611061455,227.61081378408153,1.563611912628375,29432,-4.71875,5.29296875,7.84735546875,-0.09643551297990265,2.6031836925455103,-0.3968163074544897,0.3841450001640702,3.197733312824832,4.62337282215396,1.955276533744698,2.361464326905511,2.82087705701011,2.170317130123952,2.759687653533759,3.3030840903309753,2.234032862384472,2.8040417676536094,3.3030840903309753,0.10498667499008535,0.015395272168927294,0.13251430552780313,0.02037487102015424,0.07024545886748156,0.010566827277984199,3.397662408263115e-05,0.0,0.0,0.00044169611307420494,0.0,0.0,5,0,0,162,0,0,0.0025,0.0,0.0,0.081,0.0,0.0,2.5052229478183086,2.7198653208709342,3.1268495606850033,3.4605607083994756,0.048834171551549566,0.06565323256961292,0.2930050293092974,0.3939193954176775,0.16666666666666666,0.16666666666666666,0.06565323256961292,negative,196,344,444,992,1227,1453,1438,26,29,32,29,31,61,60,64,62,54,3.896086483303229,49.20948961745783,0.0625,64,63,46,3.6631264848856038,38.98303240357028,0.09375,64,63,46,3.6631264848856038,38.98303240357028,0.09375,144427,Ġtashkil, tashkil,0.08123423159122467,0.0012377947568893433,114342,ĠHelm, Helm,-0.08043781667947769,0.0024511143565177917,0.08123423159122467,4.567758895024261,-4.589354049545109,0.000588842478355011,0.017655351555599413,1308
L08_SV41,8,40,41,13.144853591918945,0.05100797861814499,441490,2000,15.002734918868049,20.125471117471164,25.950790500989804,21.17454775385864,0.8054021608643457,91.0,-165.0,0.024251906863398162,0.029261260653596275,0.01583501325058325,0.11538426691431289,0.9995,164.8005,997.0798759421222,264.54637130755185,278.336330099568,1.411379183086629,29432,16.25,11.875,17.605874999999997,-2.715349786290443,24.8659680850531,21.8659680850531,0.040215606992639014,4.245741833336884,10.294858960432244,2.257769068563761,2.854160897995698,3.204651856269499,2.5346652750857315,10.294858960432244,10.294858960432244,2.7028619707909916,10.294858960432244,10.294858960432244,0.14201045450960656,0.020809687311267068,0.5700080060663122,0.09696481117569294,0.40668097622240357,0.06882077999618505,0.0005436259853220984,0.0,0.0,0.006591465072030443,0.005674096221799402,0.005674096221799402,289,0,0,2000,2000,2000,0.1445,0.0,0.0,1.0,1.0,1.0,3.2801550618756528,3.6209503929796165,10.294858960432244,10.294858960432244,0.06862146394186008,3.2057339692900104,0.41172878365116056,3.2057339692900104,0.16666666666666666,1.0,3.2057339692900104,negative,197,234,246,824,916,383,386,9,8,6,8,39,42,43,64,60,45,3.632208297793003,37.79618976937808,0.09375,64,64,50,3.8147524306330913,45.36552387856653,0.046875,64,64,50,3.8147524306330913,45.36552387856653,0.046875,3402,Ġhum, hum,0.08072659373283386,0.000939100980758667,84170,Ġtup, tup,-0.07351719588041306,0.0012964457273483276,0.08072659373283386,4.789535093357243,-4.466624190916047,0.000914220090966704,0.016663908309714957,1337
L05_SV38,5,37,38,16.41761589050293,0.03464914485812187,441490,2000,-1.7755267591540596,10.361206860397461,12.855019016394868,12.731811286670942,0.4313936895512922,51.25,-60.25,0.02422401178204197,0.030214433372944362,0.018922285895490273,0.08261115767061541,1.0,36.9659375,434.21041694832417,170.10631439604933,209.0259872949334,7.170723404208099,29432,-2.296875,8.703125,12.903253124999999,0.06694959976770475,2.8902238976845362,-0.10977610231546375,0.3459939559703788,4.149874026438585,4.4913576784536655,2.338315361847945,3.0067514466434218,3.4158304555464416,2.214799998353129,2.9801108780465007,3.4849622466814854,2.512689992664156,3.1811260774596333,3.511365229843869,0.13407169583559442,0.020281637417510046,0.1485605999872063,0.024012405548200264,0.08252930258798391,0.012098130222875288,0.0011552052188094591,0.0,0.0,0.0008833922261484099,0.0,0.0,424,0,0,265,0,0,0.212,0.0,0.0,0.1325,0.0,0.0,3.3952193741839807,3.7817498058265833,3.3288601396789232,3.6003033149828254,0.07136705659106948,0.07696601607910643,0.42820233954641695,0.4617960964746386,0.16666666666666666,0.16666666666666666,0.07696601607910643,negative,198,202,367,1201,1097,1313,1325,27,25,19,22,13,52,51,64,60,43,3.4346442942789395,31.02037647746212,0.15625,64,61,63,4.137222233967175,62.62861197361289,0.03125,64,61,63,4.137222233967175,62.62861197361289,0.03125,92463,Ġredesign, redesign,0.0865757167339325,0.015355333685874939,68243,Ġlord, lord,-0.0799093171954155,0.0005426853895187378,0.0865757167339325,5.208750663085473,-4.513764211024436,-0.002617155902602154,0.01712365947340241,803
L11_SV31,11,30,31,13.461881637573242,0.10142289102077484,441490,2000,26.55166177292335,34.577066605128195,63.30030426722468,57.462490177675946,0.9384629323427485,123.0,-776.0,0.02419964459429036,0.027892994223553406,0.005456522231534123,0.09508482638338354,0.9925,776.0,1484.5300178974892,465.47237801272223,773.5532413720886,2.1641767912346808,29432,30.0,13.0,19.273799999999998,-12.320076865220189,172.4124045932662,169.4124045932662,0.005800046709858697,4.8252031254864125,41.818427087548905,2.3607176581680833,3.127795245358972,3.7415455177494414,2.7024380246759767,41.818427087548905,41.818427087548905,2.8990131681349816,41.818427087548905,41.818427087548905,0.1454721105263534,0.023582259879173603,0.9561472937129781,0.17107703081515171,0.9115769607763501,0.16301025041674408,0.0017328078282141887,0.0,0.0,0.007203044305517803,0.005674096221799402,0.005674096221799402,384,0,0,2000,2000,2000,0.192,0.0,0.0,1.0,1.0,1.0,3.4762216065332217,3.9172347954217646,41.818427087548905,41.818427087548905,0.0800533987854379,17.296711662944695,0.4803203927126274,17.296711662944695,0.16666666666666666,1.0,17.296711662944695,negative,199,473,314,401,184,58,59,13,14,17,14,10,10,10,64,54,55,3.8810666126292532,48.47589250570473,0.109375,64,64,57,3.999081385365863,54.5480184028769,0.046875,64,64,57,3.999081385365863,54.5480184028769,0.046875,40354,Ġfiling, filing,0.07963410764932632,0.0024102777242660522,20903,Ġpreg, preg,-0.07871097326278687,0.002444162964820862,0.07963410764932632,5.067721786218641,-4.883874645398795,-0.0010010770462057096,0.015911525552727554,1393
L04_SV39,4,38,39,19.33067512512207,0.029269229620695114,441490,2000,4.734933854419569,8.449174027567247,10.576179527570066,9.45705952152484,0.6978776416226868,52.0,-45.25,0.024188839286237038,0.0300522429805941,0.010029672246256994,0.08265645880993908,0.9995,30.4480625,349.9492219905356,163.32823820252165,182.81134524953904,1.9972949596108214,29432,4.6875,6.34765625,9.41103515625,-0.05191669340814523,3.1751605588028937,0.17516055880289372,0.31494470326156426,5.02734281771109,5.30627068870695,2.30447550560865,3.050116116178426,3.6725503014454857,2.4505805808921957,3.4277446066681128,4.446266994572823,2.6365324948894355,3.5207205636667327,4.446266994572823,0.13719138624598518,0.022322220630970557,0.16598462264297592,0.030605361461478395,0.09151620801304447,0.01567876417113049,0.0010872519706441968,0.0,0.0,0.0024123403098668117,3.397662408263115e-05,0.0,412,1,0,772,2,0,0.206,0.0005,0.0,0.386,0.001,0.0,3.513162946590709,4.46948707571937,3.9528064003984675,4.37651111872075,0.15190211348957247,0.29983147209819916,0.45570634046871744,0.5996629441963983,0.3333333333333333,0.5,0.29983147209819916,negative,200,340,366,1233,1171,980,913,27,27,31,25,24,28,20,64,59,41,3.540255555323153,34.47572852111697,0.078125,64,54,42,3.351116729589553,28.534581269093476,0.171875,64,54,42,3.351116729589553,28.534581269093476,0.171875,100787,Ġboj, boj,0.09454917162656784,0.006838642060756683,21565,Ġpleasure, pleasure,-0.08845571428537369,0.005906552076339722,0.09454917162656784,5.226067677138305,-5.197422699142008,0.002795269191050205,0.017556967897086308,222
L05_SV42,5,41,42,15.523140907287598,0.03276136517524719,441490,2000,-4.873284720773997,10.509104930528004,13.042107364660975,12.097423715056637,0.32699494892296543,58.25,-56.25,0.024162242153837967,0.029595455727387966,0.01615212122584883,0.06811932320097851,0.9995,39.4110625,434.21041694832417,163.13431664605704,187.7900129439868,2.482396249799414,29432,-5.65625,7.78125,11.53648125,0.19489598070914876,3.4042779961155802,0.40427799611558024,0.2937480432388426,5.539492382046736,4.385544335713283,2.722342221983848,3.740850356775815,4.395894111993602,2.326857680282712,3.1936731141482158,3.78123962191676,2.88487011583363,3.7818561443941126,4.395894111993602,0.1607700223261612,0.025945811739001352,0.16838993463990498,0.027532127272312103,0.10073305078286475,0.015403811910561945,0.005843979342212558,0.0,0.0,0.002038597444957869,0.0,0.0,1268,6,0,700,0,0,0.634,0.003,0.0,0.35,0.0,0.0,4.195928459555205,4.802699263261057,3.6487512169276055,3.9308996406508263,0.6025650900560288,0.08832000725827835,0.6025650900560288,0.5299200435496702,1.0,0.16666666666666666,0.6025650900560288,positive,201,225,459,1235,1113,737,741,25,26,23,31,27,8,6,64,57,55,3.934098837188369,51.11606529776248,0.0625,64,56,35,3.250768527620185,25.810168124039766,0.15625,64,57,55,3.934098837188369,51.11606529776248,0.0625,25079,ĠBonus, Bonus,0.08658798038959503,0.006140388548374176,68140,Ġgeop, geop,-0.08567380160093307,0.006914757192134857,0.08658798038959503,4.802635771491447,-5.060126240775026,0.002705737746040205,0.017465876371779366,800
L04_SV40,4,39,40,19.002483367919922,0.028772301971912384,441490,2000,2.8463244188309536,8.378962136243796,10.638320248209242,10.250477794045768,0.6200389589798183,49.5,-41.75,0.02414608764638717,0.03066820338663912,0.019647104124668736,0.0872205485967972,1.0,31.5164375,349.9492219905356,159.22108863440351,194.7845337945872,3.6013033954338405,29432,2.96875,6.5,9.636899999999999,-0.007505106709709967,3.215015067891015,0.2150150678910152,0.3110405329005129,4.8284458695223575,4.640366715437538,2.506641139785616,3.275508721684334,3.93966680156468,2.539068580145068,3.298765681910152,3.9184203426412743,2.77254615073312,3.5396237379240088,4.277179383411679,0.1483118244346464,0.02435538221845163,0.1448630884922073,0.023280113643578196,0.0857145362627043,0.013413792689454444,0.0024123403098668117,0.0,0.0,0.0026841533025278607,0.0,0.0,792,0,0,766,0,0,0.396,0.0,0.0,0.383,0.0,0.0,3.712941921157219,4.2577229191960075,3.6805144807977674,4.043961232346502,0.08519713380960338,0.0838866334232482,0.5111828028576203,0.5033198005394892,0.16666666666666666,0.16666666666666666,0.08519713380960338,positive,202,193,345,1251,1141,928,1195,28,28,18,22,10,24,40,64,60,50,3.7309754404095625,41.71978348531788,0.125,64,62,52,3.8392796873720547,46.49197362000934,0.0625,64,60,50,3.7309754404095625,41.71978348531788,0.125,26930,Ġbron, bron,0.07981114089488983,0.001939035952091217,172871,Dean,Dean,-0.09036056697368622,0.008726291358470917,0.09036056697368622,4.425106736338872,-5.069218066535606,0.0004976576869484265,0.017923518670548883,445
L05_SV30,5,29,30,18.425935745239258,0.03888767212629318,441490,2000,-2.0331113237992167,10.347098794927758,12.698075172766641,12.534255918811933,0.4120976692563818,50.25,-70.5,0.024140023679170994,0.029701861631024385,0.00966726313166776,0.05909307119074045,0.9995,35.5449375,434.21041694832417,190.65497754498142,230.95539417441353,6.165061289110015,29432,-2.953125,8.765625,12.995915624999999,0.2987092515375455,2.865587832178901,-0.134412167821099,0.34896853928906874,4.093834288801795,5.197546440672587,2.4587051749191398,3.0659921278151483,3.6942395122698093,1.9080513998027748,2.6005766715648404,3.161727975592308,2.516415614232645,3.1268117170466723,3.6942395122698093,0.13595878478771087,0.02069445383001413,0.13598302612078594,0.02277833345170674,0.08418363045205726,0.012571620486885614,0.0012231584669747215,0.0,0.0,0.00023783636857841803,0.0,0.0,485,0,0,110,1,0,0.2425,0.0,0.0,0.055,0.0005,0.0,3.4590194563532344,3.728527207947305,3.0430233729683827,3.408522821953917,0.07351005869595675,0.13083061437425025,0.4410603521757406,0.39249184312275076,0.16666666666666666,0.3333333333333333,0.13083061437425025,negative,203,350,525,1100,1101,1332,1095,29,27,37,37,15,55,35,64,56,49,3.681920926931636,39.72262509235754,0.140625,64,60,49,3.681920926931636,39.72262509235754,0.140625,64,60,49,3.681920926931636,39.72262509235754,0.140625,53779,ĠìĤ´, 살,0.08379147946834564,0.003971196711063385,107409,ĠSPORT, SPORT,-0.07625630497932434,0.0018083229660987854,0.08379147946834564,4.67573615366533,-4.390512959971369,0.0012500444519160255,0.01765314215852942,1100
L01_SV62,1,61,62,26.887331008911133,0.023360246792435646,441490,2000,-3.6759468623483627,4.911240487866727,6.071073914518336,4.831702923477003,0.22527577068563273,16.125,-24.75,0.024131346159595446,0.029349691934341105,0.04868966454506331,0.18289881990532061,1.0,17.234875,201.07958924209424,132.05014866163887,129.91159584024982,1.3144104374754144,29432,-3.59375,3.2783203125,4.8604376953125,-0.07722787630038735,2.98207339071532,-0.01792660928468015,0.3353371527050602,4.0569905914064375,4.352745848466177,2.2740364536838946,2.8684273668286546,3.2104966112515188,2.3724715185879166,3.1182891233472616,3.767088716651593,2.5524964576677585,3.1697248202272164,3.767088716651593,0.13853339580980972,0.019670115465590634,0.14706035126243933,0.02361804803144263,0.08265417350399827,0.012488480094034114,0.0003057896167436804,0.0,0.0,0.0016648545800489263,0.0,0.0,152,0,0,613,0,0,0.076,0.0,0.0,0.3065,0.0,0.0,3.0797123506872954,3.3368908350870696,3.6069282437068324,4.018413818746471,0.06704957997166222,0.07987063371335168,0.4022974798299733,0.47922380228011013,0.16666666666666666,0.16666666666666666,0.07987063371335168,negative,204,87,149,1367,1303,1214,1267,7,8,6,8,10,40,42,64,50,56,3.961069031480722,52.51343446747585,0.046875,64,61,34,3.101585519426088,22.233174480572064,0.234375,64,61,34,3.101585519426088,22.233174480572064,0.234375,28574,Î¥,Υ,0.09175913780927658,0.004497013986110687,155860,ĠFiona, Fiona,-0.08602923899888992,0.005460165441036224,0.09175913780927658,4.737455865474114,-4.813603763909602,0.0035736776398359186,0.018614518567259573,361
L09_SV62,9,61,62,8.893033981323242,0.05095256119966507,441490,2000,-16.097395182691663,24.591460198281847,41.97796251661268,38.76884322982044,0.18751953611633332,466.0,-133.0,0.024098260219500702,0.02947706595314028,0.012466873541869579,0.07893950032843326,0.998,465.655,1112.0457973106695,218.69269119367846,344.7726402593867,2.4083923386252764,29432,-17.875,13.53125,20.06143125,8.613855241665652,108.32269793117284,105.32269793117284,0.009231675531525166,24.11966494165266,5.7386234593805465,2.697963037906381,24.11966494165266,24.11966494165266,2.697963037906381,3.5952070967020364,4.322241465199517,3.1216616212265516,24.11966494165266,24.11966494165266,0.8771781717054827,0.15598354552957164,0.16518458644941741,0.027109812526441693,0.7615369879463747,0.13481445516809903,0.0071690676814351725,0.005674096221799402,0.005674096221799402,0.004892633867898886,0.0,0.0,2000,2000,2000,1115,8,0,1.0,1.0,1.0,0.5575,0.004,0.0,24.11966494165266,24.11966494165266,4.1684463564881495,4.8665520811233245,9.5260019122567,0.5919529231249345,9.5260019122567,0.5919529231249345,1.0,1.0,9.5260019122567,positive,205,285,394,991,408,171,160,12,15,11,16,15,19,18,64,64,51,3.8527647845182313,47.12316869917996,0.046875,64,56,53,3.8907771384033722,48.94891182553987,0.0625,64,64,51,3.8527647845182313,47.12316869917996,0.046875,136156,Ġhyster, hyster,0.07896222174167633,0.0021287426352500916,110904,ĠKron, Kron,-0.07825031876564026,0.003746502101421356,0.07896222174167633,4.834657896992885,-4.656199685466069,-0.0011220955991269545,0.01656462960711554,1423
L05_SV64,5,63,64,12.517788887023926,0.026418613269925117,441490,2000,-4.326324005358519,10.429575875990874,12.978995485702923,12.236717060492797,0.3562708102108768,60.25,-59.5,0.024052011911082062,0.029671449932451174,0.014514485039298738,0.07080568076287119,0.999,38.637875,434.21041694832417,130.55522899685138,153.17664083349283,2.8284328786595174,29432,-4.5,8.375,12.416775,0.07473320598407233,3.1780340014112896,0.17803400141128956,0.31465994371234657,5.214719603117557,4.42949155477167,2.4462873813852632,3.2530387318768264,4.048090184448046,2.2952819874725927,2.999973825731722,3.5493213817597153,2.627493854080468,3.3623867711221314,4.048090184448046,0.1558541905488597,0.025967635874212715,0.15144542223601515,0.023601955504407857,0.0909140119706153,0.0142681362272672,0.002208480565371025,0.0,0.0,0.0009853220983963033,0.0,0.0,667,2,0,379,0,0,0.3335,0.001,0.0,0.1895,0.0,0.0,3.986542399294503,4.40935750224998,3.503325138773957,3.906408870258179,0.26210508395609716,0.07681396953613694,0.5242101679121943,0.46088381721682165,0.5,0.16666666666666666,0.26210508395609716,positive,206,253,442,1375,1110,977,953,26,28,28,28,24,23,26,64,62,36,3.128699416865686,22.844249367905817,0.25,64,60,59,4.04240308415086,56.963065501492444,0.046875,64,62,36,3.128699416865686,22.844249367905817,0.25,9657,Ġappropr, appropr,0.0770966038107872,0.0035130679607391357,67850,Dos,Dos,-0.07469292730093002,0.0011720135807991028,0.0770966038107872,4.548796450484129,-4.346208020198691,-0.0005267051619430769,0.017064581767440662,1467
L04_SV05,4,4,5,59.058921813964844,0.08942311257123947,441490,2000,-7.253646153193367,8.24098549755803,9.52014605508699,6.165857474386789,0.12809123649459783,29.375,-31.875,0.024050341596252158,0.02798706635398165,0.000414505424811434,0.020455729461595958,0.8935,21.80303125,349.9492219905356,486.7037181702979,364.14889449586013,0.8500356019808691,29432,-7.8125,4.015625,5.9535656249999995,0.47128813617230364,3.2678314954452965,0.2678314954452965,0.30601333067320025,6.246256838732672,4.041695601532905,2.855431697706364,3.747754103239603,4.660131717284899,1.9631092921731255,2.6769672165997163,3.348833498412979,2.897423340319693,3.747754103239603,4.660131717284899,0.1559735044232031,0.025062869944639833,0.1413943969741225,0.02480341426304254,0.10167655350707938,0.016161563388072234,0.007440880674096222,3.397662408263115e-05,0.0,0.00047567273715683607,0.0,0.0,1293,4,0,217,0,0,0.6465,0.002,0.0,0.1085,0.0,0.0,4.041695601532905,4.566591134199516,3.264850213186321,3.5797875327862876,0.494430487739297,0.07026637282630893,0.5933165852871564,0.42159823695785364,0.8333333333333334,0.16666666666666666,0.494430487739297,positive,207,849,830,379,1256,852,838,31,29,57,54,55,15,15,64,55,52,3.807908312205437,45.056096945741494,0.109375,64,60,53,3.747606711548035,42.41943846521246,0.15625,64,55,52,3.807908312205437,45.056096945741494,0.109375,16181,è¿Ķ,返,0.08438398689031601,0.0030612796545028687,191515,ĠíĻĢ, 홀,-0.08103868365287781,0.0012018531560897827,0.08438398689031601,4.5554261065857995,-4.247527774754825,-0.001220318456657321,0.018791722957203678,1030
L06_SV25,6,24,25,18.7677001953125,0.0488748662173748,441490,2000,3.36653296244196,14.713085655197368,34.3487783983548,34.18340289193101,0.6465220050284265,62.25,-456.0,0.024034608570148906,0.029384801331941674,0.01032186459489456,0.08200865251761082,1.0,456.0,725.85002569424,276.1307805246972,641.5438571313395,10.153889260340247,29432,6.09375,10.40625,15.428306249999999,-10.975086296405532,147.82470533558384,144.82470533558384,0.00676476910763903,3.6398195038421672,29.951035616758,1.97080933624843,2.5541526957957554,3.1374960553430813,2.5501017002433435,29.951035616758,29.951035616758,2.6311216112915834,29.951035616758,29.951035616758,0.1350549588274044,0.02158424568339391,0.9179845550332404,0.16376229618362217,0.8599892009537959,0.15337745403093075,0.00023783636857841803,0.0,0.0,0.006761348192443599,0.005674096221799402,0.005674096221799402,62,0,0,2000,2000,2000,0.031,0.0,0.0,1.0,1.0,1.0,2.878232339988714,3.1862700417941214,29.951035616758,29.951035616758,0.06254088819995131,12.120451641637885,0.3752453291997079,12.120451641637885,0.16666666666666666,1.0,12.120451641637885,negative,208,334,371,790,510,107,115,10,11,29,17,17,24,25,64,56,60,4.064063933543358,58.210394214572815,0.046875,64,64,57,3.999081385365863,54.5480184028769,0.046875,64,64,57,3.999081385365863,54.5480184028769,0.046875,89950,ĠFG, FG,0.08343476802110672,0.002311922609806061,200368,,,-0.07882246375083923,0.0011051446199417114,0.08343476802110672,5.143217640851385,-4.817639446205777,-0.0003455984183977638,0.01628948496638689,1136
