blind_id,condition,run,candidate,layer,sv_rank_1based,singular_value,tail_selectivity_score,layer_bar,excess_over_bar,selected_tail_polarity,stable_excess_kurtosis,doc_count_z5_selected,doc_count_z5_opposite,lexical_concentration
e529cf01,random,qwen_rand,L10_SV31,10,31,1.0,3.3374851827853567,1.0623047762303863,2.2751804065549703,positive,15.759652150984152,2000.0,22.0,0.5
37d9ddaa,random,qwen_rand,L12_SV17,12,17,1.0,3.1540341105580474,0.9033693978762203,2.250664712681827,negative,13.98113470985409,2000.0,9.0,0.125
a6b5a8f3,random,qwen_rand,L08_SV25,8,25,1.0,3.1079745032548525,1.0204018607475325,2.08757264250732,positive,13.720461575226867,2000.0,4.0,0.375
9dd13825,random,qwen_rand,L06_SV11,6,11,1.0,3.344827388838117,1.25982018545572,2.0850072033823968,negative,13.62986120118228,1999.0,10.0,0.125
70790f66,random,qwen_rand,L10_SV59,10,59,1.0,3.1163524587276656,1.0623047762303863,2.0540476824972793,negative,13.344526324173952,2000.0,0.0,0.515625
9a99688f,random,qwen_rand,L09_SV28,9,28,1.0,3.1124863024254883,1.1380817459637207,1.9744045564617676,positive,10.86648768712877,1994.0,61.0,0.1875
d351edab,random,qwen_rand,L02_SV32,2,32,1.0,3.183612397878759,1.3449522842377177,1.8386601136410412,positive,13.538628422742377,1955.0,38.0,0.234375
a786b474,random,qwen_rand,L06_SV30,6,30,1.0,3.0632346598135993,1.25982018545572,1.8034144743578793,positive,10.930209856734185,1999.0,39.0,0.640625
81eb3298,random,qwen_rand,L06_SV58,6,58,1.0,3.0402784357267496,1.25982018545572,1.7804582502710296,positive,13.021494766458162,1994.0,2.0,0.234375
401783b1,random,qwen_rand,L17_SV12,17,12,1.0,2.6392545869990935,0.8989096600172835,1.74034492698181,positive,10.126626013400623,2000.0,1.0,0.53125
03426159,random,qwen_rand,L09_SV17,9,17,1.0,2.845658251773826,1.1380817459637207,1.7075765058101053,negative,10.667855675460107,1995.0,14.0,0.265625
3cafcfc1,random,qwen_rand,L09_SV30,9,30,1.0,2.789138793341186,1.1380817459637207,1.6510570473774653,positive,8.313842764769653,1985.0,16.0,0.5625
07ede102,random,qwen_rand,L06_SV01,6,1,1.0,2.908031657961119,1.25982018545572,1.6482114725053991,positive,10.695692280716385,1995.0,15.0,0.265625
aff1ff20,random,qwen_rand,L06_SV09,6,9,1.0,2.8706980990115363,1.25982018545572,1.6108779135558162,negative,10.218846338817768,1989.0,45.0,0.234375
feede09e,random,qwen_rand,L10_SV38,10,38,1.0,2.6704927233087,1.0623047762303863,1.6081879470783136,positive,8.618179159112467,1998.0,9.0,0.234375
583feca1,random,qwen_rand,L06_SV07,6,7,1.0,2.7715008354065334,1.25982018545572,1.5116806499508133,positive,10.056641804736696,2000.0,13.0,0.234375
4363cd88,random,qwen_rand,L07_SV59,7,59,1.0,2.5344613749623526,1.0255262913412768,1.5089350836210758,positive,8.22851038862893,1989.0,31.0,0.3125
0b014d10,random,qwen_rand,L11_SV19,11,19,1.0,2.57645843637982,1.1021479905549425,1.4743104458248775,positive,8.714495196394074,2000.0,10.0,0.046875
6c48becc,random,qwen_rand,L13_SV58,13,58,1.0,2.3861171439940576,0.913854798319518,1.4722623456745396,negative,7.336914560422612,2000.0,28.0,0.234375
b7aabff9,random,qwen_rand,L10_SV53,10,53,1.0,2.524710020680796,1.0623047762303863,1.4624052444504096,negative,7.15916469099246,1986.0,7.0,0.65625
740e7760,random,qwen_rand,L08_SV42,8,42,1.0,2.423657279202865,1.0204018607475325,1.4032554184553323,negative,7.757120760366439,2000.0,6.0,0.078125
ab034d8d,random,qwen_rand,L11_SV42,11,42,1.0,2.4960053618329914,1.1021479905549425,1.3938573712780489,positive,6.019800904155362,1887.0,36.0,0.5625
859f922e,random,qwen_rand,L06_SV52,6,52,1.0,2.6436309473457817,1.25982018545572,1.3838107618900617,negative,9.085129470696765,2000.0,22.0,0.046875
bfd64b88,random,qwen_rand,L09_SV33,9,33,1.0,2.514285380716968,1.1380817459637207,1.3762036347532471,positive,8.089835257172616,1983.0,5.0,0.03125
9be06422,random,qwen_rand,L26_SV46,26,46,1.0,2.0676050805290584,0.7201354812209957,1.3474695993080628,negative,6.21470189648981,1914.0,0.0,0.953125
40784a18,random,qwen_rand,L08_SV28,8,28,1.0,2.3320998324233804,1.0204018607475325,1.311697971675848,negative,6.697140503337023,1984.0,4.0,0.640625
be063372,random,qwen_rand,L14_SV36,14,36,1.0,2.2017659174495154,0.8955558697962868,1.3062100476532286,negative,6.468210996892937,2000.0,14.0,0.1875
b540d27e,random,qwen_rand,L06_SV45,6,45,1.0,2.550326381847004,1.25982018545572,1.2905061963912838,negative,8.987312880035615,1998.0,23.0,0.3125
2aa2faa0,random,qwen_rand,L08_SV02,8,2,1.0,2.2935223344443245,1.0204018607475325,1.273120473696792,negative,6.561343307370665,1969.0,16.0,0.359375
483c8fda,random,qwen_rand,L06_SV05,6,5,1.0,2.5149373027987543,1.25982018545572,1.2551171173430342,negative,8.426079580868405,1980.0,3.0,0.546875
5a10328a,random,qwen_rand,L11_SV29,11,29,1.0,2.3183585844437484,1.1021479905549425,1.216210593888806,positive,6.766041327158607,1990.0,10.0,0.609375
f7ada9dd,random,qwen_rand,L08_SV13,8,13,1.0,2.2079282634938324,1.0204018607475325,1.1875264027463,negative,6.1839993738530605,1972.0,13.0,0.28125
13d7202b,random,qwen_rand,L07_SV51,7,51,1.0,2.2105981307099416,1.0255262913412768,1.1850718393686648,positive,6.646094042477456,1992.0,10.0,0.234375
56089565,random,qwen_rand,L06_SV57,6,57,1.0,2.411230202829132,1.25982018545572,1.1514100173734119,positive,7.597114104646691,1972.0,18.0,0.46875
5ef40f4a,random,qwen_rand,L11_SV27,11,27,1.0,2.2425787975586187,1.1021479905549425,1.1404308070036762,negative,6.294543534879235,1984.0,5.0,0.65625
c7a0ba6a,random,qwen_rand,L13_SV17,13,17,1.0,2.037842732899079,0.913854798319518,1.1239879345795611,negative,5.90678696575336,2000.0,5.0,0.21875
d2da5271,random,qwen_rand,L11_SV34,11,34,1.0,2.219979747594163,1.1021479905549425,1.1178317570392204,positive,5.489547024063901,1982.0,50.0,0.265625
0486c4cf,random,qwen_rand,L11_SV06,11,6,1.0,2.2195078712121212,1.1021479905549425,1.1173598806571787,positive,6.5078181275144225,2000.0,29.0,0.0625
e65750fc,random,qwen_rand,L15_SV23,15,23,1.0,1.9638388909969287,0.8498600731350281,1.1139788178619006,negative,4.271933819340728,1309.0,1.0,0.65625
be9b19ae,random,qwen_rand,L12_SV27,12,27,1.0,2.003422920603154,0.9033693978762203,1.100053522726934,negative,5.239681714496417,1992.0,23.0,0.140625
ae11d8b9,random,qwen_rand,L17_SV30,17,30,1.0,1.9974667839378422,0.8989096600172835,1.0985571239205587,negative,5.160938605764661,1989.0,3.0,0.4375
c31d3dcd,random,qwen_rand,L07_SV03,7,3,1.0,2.114053140827336,1.0255262913412768,1.0885268494860594,negative,5.764314563942957,1950.0,11.0,0.3125
430b1600,random,qwen_rand,L26_SV04,26,4,1.0,1.793412584514433,0.7201354812209957,1.0732771032934374,positive,4.322421084998269,1590.0,0.0,0.96875
7f83433a,random,qwen_rand,L08_SV04,8,4,1.0,2.0926014850963455,1.0204018607475325,1.072199624348813,positive,4.62174356192767,1752.0,38.0,0.3125
342289ba,random,qwen_rand,L11_SV46,11,46,1.0,2.1054812420077935,1.1021479905549425,1.003333251452851,negative,4.92559131378513,1815.0,28.0,0.078125
7769ea9b,random,qwen_rand,L07_SV53,7,53,1.0,2.0102880468698037,1.0255262913412768,0.9847617555285268,negative,4.771813082873986,1500.0,56.0,0.390625
1b84d981,random,qwen_rand,L02_SV09,2,9,1.0,2.280985944810257,1.3449522842377177,0.9360336605725392,positive,6.039923093829541,1630.0,77.0,0.5
1e5ce3e8,random,qwen_rand,L14_SV13,14,13,1.0,1.8269631271896476,0.8955558697962868,0.9314072573933608,negative,4.272251537551816,1940.0,11.0,0.390625
63ec3d3e,random,qwen_rand,L16_SV63,16,63,1.0,1.732740332416023,0.8303914941693201,0.902348838246703,negative,3.7718448263212974,1902.0,2.0,0.234375
49879998,random,qwen_rand,L07_SV49,7,49,1.0,1.913442937408668,1.0255262913412768,0.8879166460673913,negative,4.341847062651188,1931.0,6.0,0.046875
5d6f3235,random,qwen_rand,L18_SV21,18,21,1.0,1.6074722562109365,0.7339634717985049,0.8735087844124316,positive,3.6234005529261983,1969.0,1.0,0.125
89718c6a,random,qwen_rand,L10_SV42,10,42,1.0,1.893452272689219,1.0623047762303863,0.8311474964588326,positive,4.430276591584486,1982.0,22.0,0.125
ac6b14a0,random,qwen_rand,L07_SV19,7,19,1.0,1.8163933278740005,1.0255262913412768,0.7908670365327237,negative,3.862550209226126,1813.0,31.0,0.0625
d046142e,random,qwen_rand,L06_SV37,6,37,1.0,2.047024327863949,1.25982018545572,0.7872041424082288,negative,5.086206693906256,1930.0,81.0,0.34375
3381476b,random,qwen_rand,L08_SV16,8,16,1.0,1.8044523544781303,1.0204018607475325,0.7840504937305979,positive,3.7136211507806323,1752.0,9.0,0.328125
51659620,random,qwen_rand,L06_SV20,6,20,1.0,2.0384727450436424,1.25982018545572,0.7786525595879223,positive,5.109518314802443,1954.0,40.0,0.125
ce7de60a,random,qwen_rand,L06_SV19,6,19,1.0,2.0259543793533794,1.25982018545572,0.7661341938976594,positive,5.1988345039803825,1979.0,19.0,0.03125
ddf96226,random,qwen_rand,L07_SV11,7,11,1.0,1.784090791542937,1.0255262913412768,0.7585645002016601,negative,4.34364757068381,1834.0,10.0,0.234375
07823cf1,random,qwen_rand,L11_SV38,11,38,1.0,1.8450680498491472,1.1021479905549425,0.7429200592942047,negative,4.0713300861952115,1455.0,92.0,0.234375
bb8d8dfa,random,qwen_rand,L10_SV27,10,27,1.0,1.8045095821851858,1.0623047762303863,0.7422048059547994,negative,4.06711966044787,1880.0,4.0,0.203125
5cb3053c,random,qwen_rand,L18_SV41,18,41,1.0,1.4675446992923784,0.7339634717985049,0.7335812274938736,positive,2.5201143641447246,1276.0,0.0,0.375
2042a0a3,random,qwen_rand,L06_SV03,6,3,1.0,1.9585279925794858,1.25982018545572,0.6987078071237658,positive,4.949169428819657,1967.0,20.0,0.046875
93c95b71,random,qwen_rand,L16_SV62,16,62,1.0,1.5056035322237156,0.8303914941693201,0.6752120380543954,positive,2.992322330877692,1753.0,2.0,0.234375
96077a1c,rotated,qwen_r_rot0,L06_SV09,6,9,4.709419250488281,1.5094752581320234,1.25982018545572,0.24965507267630338,positive,3.105334031114573,1647.0,24.0,0.0625
23b24b58,rotated,qwen_r_rot1,L01_SV56,1,56,9.301660537719727,1.6103029432242792,1.4489384103813576,0.16136453284292163,positive,3.0931181810797588,1418.0,170.0,0.078125
efcef306,rotated,qwen_r_rot1,L03_SV17,3,17,7.523721694946289,1.2794298184286002,1.1638951812875817,0.11553463714101841,positive,1.9285266676261834,671.0,35.0,0.078125
521a6fca,rotated,qwen_r_rot1,L02_SV63,2,63,8.241336822509766,1.4490885311646433,1.3449522842377177,0.10413624692692558,negative,2.2766839183506242,852.0,13.0,0.09375
cbf83961,rotated,qwen_r_rot0,L26_SV50,26,50,1.942499041557312,0.8228561157755463,0.7201354812209957,0.1027206345545506,positive,0.6340443740854109,38.0,5.0,0.0625
6ff483f6,rotated,qwen_r_rot1,L21_SV02,21,2,2.606931686401367,0.7599264863742508,0.6601155859057432,0.0998109004685076,positive,0.6156747228000747,36.0,1.0,0.046875
6c695abc,rotated,qwen_r_rot0,L11_SV12,11,12,4.390285491943359,1.1896047080869234,1.1021479905549425,0.08745671753198092,negative,1.6138208934163787,224.0,41.0,0.03125
146644a9,rotated,qwen_r_rot1,L05_SV62,5,62,8.134976387023926,1.3489797328761752,1.2631555039027134,0.08582422897346187,positive,2.113635736574948,637.0,83.0,0.140625
a879d6eb,rotated,qwen_r_rot0,L20_SV10,20,10,2.3473892211914062,0.7169786171388588,0.6442456738950343,0.07273294324382451,negative,0.4330776189104548,18.0,1.0,0.078125
10c2a36b,rotated,qwen_r_rot0,L14_SV06,14,6,4.471310615539551,0.9675517951376355,0.8955558697962868,0.07199592534134869,positive,1.142933382558705,166.0,7.0,0.03125
abd17554,rotated,qwen_r_rot0,L17_SV48,17,48,3.9441068172454834,0.9700097537098397,0.8989096600172835,0.07110009369255621,positive,0.8406413076256416,68.0,6.0,0.078125
2bfd0b49,rotated,qwen_r_rot0,L25_SV40,25,40,1.8824565410614014,0.7232566499822748,0.6611775593685384,0.0620790906137364,negative,0.40250002788662353,14.0,0.0,0.078125
75730472,rotated,qwen_r_rot0,L23_SV36,23,36,2.014488697052002,0.6770427220951384,0.6206314277951231,0.056411294300015236,positive,0.4258459504983243,17.0,0.0,0.1875
180de9ed,rotated,qwen_r_rot1,L00_SV36,0,36,11.607784271240234,1.4757083857441518,1.421215860550432,0.05449252519371983,positive,2.4739399576408188,1076.0,26.0,0.078125
7de0e247,rotated,qwen_r_rot0,L07_SV15,7,15,4.78162956237793,1.0651484410611758,1.0255262913412768,0.03962214971989897,positive,1.4123758665473787,277.0,3.0,0.078125
4ed7d95e,rotated,qwen_r_rot1,L24_SV44,24,44,1.9175673723220825,0.7350599033362633,0.6963955680534757,0.038664335282787565,negative,0.5460193570804472,46.0,0.0,0.359375
be99f6c5,rotated,qwen_r_rot0,L17_SV57,17,57,3.7814595699310303,0.937407622473783,0.8989096600172835,0.0384979624564995,positive,0.911107171387759,70.0,19.0,0.125
326cc30d,rotated,qwen_r_rot1,L18_SV52,18,52,3.4493346214294434,0.7615657492107009,0.7339634717985049,0.027602277412196008,positive,0.7276983969496436,60.0,11.0,0.078125
e9dbb228,rotated,qwen_r_rot1,L16_SV49,16,49,4.493588924407959,0.8572080231042393,0.8303914941693201,0.026816528934919148,positive,0.8124881618547484,64.0,5.0,0.125
964b2599,rotated,qwen_r_rot1,L09_SV07,9,7,4.256380081176758,1.1639708080356788,1.1380817459637207,0.02588906207195807,negative,1.7587130936801358,307.0,47.0,0.03125
5cf4b812,rotated,qwen_r_rot0,L09_SV03,9,3,4.67360782623291,1.1611321377396486,1.1380817459637207,0.023050391775927936,positive,1.7400228242141313,233.0,84.0,0.0625
78974ace,rotated,qwen_r_rot0,L22_SV61,22,61,2.6232118606567383,0.6859168630649429,0.6641014657410496,0.02181539732389337,positive,0.29539856313382495,51.0,0.0,0.546875
e1734403,rotated,qwen_r_rot0,L12_SV04,12,4,4.713576793670654,0.9249124054226188,0.9033693978762203,0.021543007546398485,positive,1.010679610232729,118.0,3.0,0.03125
9eb59757,rotated,qwen_r_rot1,L02_SV46,2,46,10.539894104003906,1.3655235648072617,1.3449522842377177,0.020571280569543937,negative,2.3546514389034394,786.0,64.0,0.0625
9c64ad11,rotated,qwen_r_rot1,L08_SV56,8,56,4.032714366912842,1.040883122052433,1.0204018607475325,0.020481261304900578,positive,1.37457754628059,192.0,31.0,0.03125
7a576da1,rotated,qwen_r_rot1,L13_SV43,13,43,4.763763427734375,0.9342286872183413,0.913854798319518,0.0203738888988233,negative,0.9884265294575556,118.0,4.0,0.03125
d68fcd6d,rotated,qwen_r_rot0,L29_SV58,29,58,1.5144635438919067,0.6255947345320205,0.607942763712709,0.01765197081931158,positive,0.3145827917948467,17.0,3.0,0.15625
7334b227,rotated,qwen_r_rot1,L24_SV62,24,62,1.889298439025879,0.7128212955850463,0.6963955680534757,0.016425727531570566,positive,0.25984898404775114,14.0,0.0,0.234375
61e98ad8,rotated,qwen_r_rot0,L28_SV53,28,53,1.643136739730835,0.8012142237714266,0.785686520896997,0.015527702874429616,negative,0.5410910638027042,30.0,0.0,0.078125
66bb0337,rotated,qwen_r_rot1,L19_SV64,19,64,3.199324369430542,0.6711888365511626,0.6565039948185066,0.01468484173265594,positive,0.5529041590787771,16.0,2.0,0.140625
8e49eea4,rotated,qwen_r_rot0,L27_SV46,27,46,1.702989101409912,0.6721953665201492,0.6593721633770971,0.012823203143052075,negative,0.4320457398323376,16.0,2.0,0.109375
7803806f,rotated,qwen_r_rot0,L04_SV26,4,26,6.64020299911499,1.2664133791306176,1.2540221936881435,0.012391185442474084,negative,1.7016323638621946,367.0,238.0,0.15625
9fd5015e,rotated,qwen_r_rot1,L01_SV40,1,40,11.061640739440918,1.4607867047986147,1.4489384103813576,0.0118482944172571,negative,1.99187260725793,623.0,290.0,0.09375
9a64c39d,rotated,qwen_r_rot0,L00_SV34,0,34,11.844088554382324,1.4329995551237693,1.421215860550432,0.011783694573337389,negative,2.0072710122695936,852.0,286.0,0.109375
f9c29bd8,rotated,qwen_r_rot0,L08_SV19,8,19,4.513703346252441,1.0314506448832519,1.0204018607475325,0.011048784135719414,negative,1.4771601573883553,234.0,7.0,0.09375
b28d579b,rotated,qwen_r_rot1,L19_SV52,19,52,2.6371841430664062,0.6672007905470531,0.6565039948185066,0.010696795728546427,negative,0.4366339517661664,12.0,4.0,0.09375
04491098,rotated,qwen_r_rot0,L04_SV20,4,20,7.720875263214111,1.2643618918809933,1.2540221936881435,0.010339698192849855,positive,2.1812385213012995,829.0,7.0,0.046875
4a786bfd,rotated,qwen_r_rot1,L28_SV58,28,58,1.638018012046814,0.7958367389728054,0.785686520896997,0.010150218075808404,negative,0.8402122287583724,25.0,18.0,0.0625
d94d79c4,rotated,qwen_r_rot1,L12_SV59,12,59,4.755178451538086,0.9100399651269604,0.9033693978762203,0.0066705672507401115,positive,0.9087619300251739,132.0,5.0,0.03125
fd56fbef,rotated,qwen_r_rot0,L14_SV52,14,52,4.288796901702881,0.9020256571094739,0.8955558697962868,0.0064697873131871475,negative,1.076604955051499,138.0,10.0,0.046875
51b6b553,rotated,qwen_r_rot0,L06_SV23,6,23,4.346991062164307,1.266136424258523,1.25982018545572,0.006316238802802854,positive,2.098731475812662,1054.0,2.0,0.046875
d5a63c5b,rotated,qwen_r_rot0,L07_SV52,7,52,4.9787983894348145,1.0316740494220151,1.0255262913412768,0.006147758080738308,positive,1.4822336522951085,455.0,2.0,0.234375
d29ef870,rotated,qwen_r_rot1,L22_SV44,22,44,2.499314546585083,0.6694629090616567,0.6641014657410496,0.005361443320607173,negative,0.36367443620241957,21.0,2.0,0.34375
84a28985,rotated,qwen_r_rot0,L23_SV24,23,24,1.978179931640625,0.6259279031565992,0.6206314277951231,0.0052964753614760385,negative,0.2550928764535749,21.0,0.0,0.21875
c0e3df03,rotated,qwen_r_rot1,L15_SV52,15,52,4.947170734405518,0.854937092710181,0.8498600731350281,0.005077019575152941,negative,0.952274848568448,132.0,32.0,0.015625
2102c138,rotated,qwen_r_rot1,L15_SV34,15,34,4.965665817260742,0.8546674477830333,0.8498600731350281,0.0048073746480051804,negative,0.834203841811779,97.0,26.0,0.03125
d5b0deeb,rotated,qwen_r_rot1,L25_SV23,25,23,1.9502902030944824,0.6659526526404835,0.6611775593685384,0.004775093271945141,positive,0.3265677935757396,9.0,6.0,0.15625
23c55475,rotated,qwen_r_rot0,L05_SV22,5,22,6.832065105438232,1.2675393981947034,1.2631555039027134,0.0043838942919900425,positive,2.1205770210646326,831.0,19.0,0.046875
01e4bc1a,rotated,qwen_r_rot1,L26_SV52,26,52,1.8386708498001099,0.7242383229121118,0.7201354812209957,0.004102841691116077,negative,0.35550594730239693,21.0,0.0,0.109375
519fcc8b,rotated,qwen_r_rot1,L20_SV15,20,15,2.4777066707611084,0.6483314659415241,0.6442456738950343,0.0040857920464898445,positive,0.2320101980781173,14.0,0.0,0.09375
81030e66,rotated,qwen_r_rot1,L03_SV27,3,27,8.39163589477539,1.1668705746345776,1.1638951812875817,0.002975393346995814,positive,1.803449811746753,536.0,52.0,0.171875
90037e90,rotated,qwen_r_rot0,L13_SV47,13,47,4.427064895629883,0.9167685476178881,0.913854798319518,0.002913749298370072,positive,1.0181702357133924,177.0,6.0,0.03125
16c702a4,rotated,qwen_r_rot1,L21_SV19,21,19,2.3985376358032227,0.6625586599752364,0.6601155859057432,0.0024430740694932895,positive,0.270014054707409,10.0,0.0,0.046875
bcf7977a,rotated,qwen_r_rot1,L16_SV42,16,42,3.9960930347442627,0.8327552004742849,0.8303914941693201,0.002363706304964741,negative,0.9371169510916144,56.0,55.0,0.046875
a81e9947,rotated,qwen_r_rot1,L11_SV53,11,53,5.057560443878174,1.1042957417058057,1.1021479905549425,0.0021477511508631864,negative,1.7857218093118954,278.0,36.0,0.03125
93746f03,rotated,qwen_r_rot1,L29_SV51,29,51,1.516844630241394,0.6091450612899864,0.607942763712709,0.0012022975772774114,negative,0.277954547299585,8.0,0.0,0.03125
9aa1d3fa,rotated,qwen_r_rot0,L10_SV11,10,11,4.874989032745361,1.0633812161381335,1.0623047762303863,0.0010764399077471953,negative,1.6150423722762648,310.0,5.0,0.0625
b4d39c6b,rotated,qwen_r_rot1,L18_SV18,18,18,3.4711811542510986,0.7350121032941952,0.7339634717985049,0.0010486314956903442,negative,0.8140674786777078,60.0,20.0,0.140625
b69742dd,rotated,qwen_r_rot1,L27_SV15,27,15,1.7140768766403198,0.6602465209109757,0.6593721633770971,0.0008743575338785448,negative,0.466777338878825,14.0,0.0,0.125
fd58b9e4,rotated,qwen_r_rot1,L10_SV30,10,30,4.474305152893066,1.0630140376812036,1.0623047762303863,0.000709261450817289,negative,1.4980191594669785,240.0,64.0,0.03125
5ce21b5d,svd,qwen_r_scan,L21_SV04,21,4,2.7257251739501953,2.634670272477994,0.6601155859057432,1.9745546865722505,positive,8.676380702027416,476.0,0.0,0.1875
fc62f9ba,svd,qwen_r_scan,L05_SV05,5,5,14.125381469726562,3.138869749806613,1.2631555039027134,1.8757142459038996,positive,10.122511533670782,1200.0,629.0,0.0625
1f79cb3d,svd,qwen_r_scan,L29_SV03,29,3,1.708802342414856,2.096122348652643,0.607942763712709,1.488179584939934,negative,6.17884559485611,787.0,0.0,0.53125
58fd6853,svd,qwen_r_scan,L02_SV04,2,4,20.114547729492188,2.828899845875934,1.3449522842377177,1.4839475616382163,positive,7.325376405083308,1121.0,969.0,0.03125
423403ee,svd,qwen_r_scan,L22_SV09,22,9,2.4178543090820312,1.949539389419284,0.6641014657410496,1.2854379236782345,positive,4.597589654449081,393.0,3.0,0.546875
5111e4af,svd,qwen_r_scan,L28_SV03,28,3,1.7820398807525635,1.8170331265451458,0.785686520896997,1.0313466056481488,positive,3.731548230430814,126.0,72.0,0.078125
5a619a35,svd,qwen_r_scan,L00_SV02,0,2,25.22281837463379,2.440303933889204,1.421215860550432,1.019088073338772,negative,5.578413542505027,1358.0,506.0,0.109375
ffa1e9d7,svd,qwen_r_scan,L08_SV05,8,5,6.657297611236572,1.9785942253128392,1.0204018607475325,0.9581923645653068,positive,4.093002367512372,607.0,228.0,0.046875
15fdd6dc,svd,qwen_r_scan,L03_SV04,3,4,14.806180953979492,2.083697661374452,1.1638951812875817,0.9198024800868703,positive,4.923184361242025,830.0,652.0,0.078125
a9e5a0de,svd,qwen_r_scan,L08_SV15,8,15,4.5635223388671875,1.9368797021792346,1.0204018607475325,0.9164778414317021,positive,3.8339297111935977,1193.0,106.0,0.421875
2cbdcfe5,svd,qwen_r_scan,L26_SV06,26,6,1.9379149675369263,1.6041953590214584,0.7201354812209957,0.8840598778004627,negative,4.160818541527494,330.0,1.0,0.140625
406453c2,svd,qwen_r_scan,L07_SV05,7,5,6.806120872497559,1.8219762416896168,1.0255262913412768,0.79644995034834,positive,3.503680225183567,605.0,282.0,0.0625
fee6f7d9,svd,qwen_r_scan,L10_SV22,10,22,4.208273887634277,1.8196444512656533,1.0623047762303863,0.757339675035267,positive,4.1533128721293675,426.0,128.0,0.046875
5a72fb07,svd,qwen_r_scan,L06_SV05,6,5,6.777515411376953,2.00467083124202,1.25982018545572,0.7448506457863,positive,4.00305858234034,600.0,353.0,0.046875
41bda998,svd,qwen_r_scan,L15_SV17,15,17,4.654294490814209,1.5833263766188135,0.8498600731350281,0.7334663034837854,positive,4.512997955191691,428.0,15.0,0.046875
1becc4ed,svd,qwen_r_scan,L09_SV05,9,5,6.720129013061523,1.85542771753987,1.1380817459637207,0.7173459715761492,positive,3.7975545475710577,636.0,358.0,0.09375
dd11c995,svd,qwen_r_scan,L24_SV06,24,6,2.0455727577209473,1.403849267390646,0.6963955680534757,0.7074536993371703,positive,2.3571523185212273,164.0,0.0,0.125
6794d241,svd,qwen_r_scan,L06_SV24,6,24,3.7477502822875977,1.951102186830606,1.25982018545572,0.6912820013748859,positive,4.557602217323232,1928.0,68.0,0.078125
87f1beb8,svd,qwen_r_scan,L21_SV05,21,5,2.6287598609924316,1.2759589670163856,0.6601155859057432,0.6158433811106424,positive,2.1122045409133294,219.0,2.0,0.171875
6c5bedbb,svd,qwen_r_scan,L09_SV15,9,15,4.662220478057861,1.733865102452581,1.1380817459637207,0.5957833564888604,positive,3.475494435869771,1427.0,81.0,0.515625
