blind_id,condition,run,candidate,layer,sv_rank_1based,singular_value,tail_selectivity_score,layer_bar,excess_over_bar,selected_tail_polarity,stable_excess_kurtosis,doc_count_z5_selected,doc_count_z5_opposite,lexical_concentration
5401f830,random,scan_rand_r0,L01_SV39,1,39,51.343650817871094,0.6648892291845792,0.629390345805429,0.03549888337915019,positive,0.630341953346472,64.0,11.0,0.34375
a987de50,random,scan_rand_r0,L08_SV53,8,53,8.109270095825195,0.7004383873754114,0.6658984229882445,0.03453996438716689,negative,0.47616194175197046,17.0,0.0,0.046875
1c30c6a7,random,scan_rand_r0,L00_SV45,0,45,31.950237274169922,0.708131779578219,0.6743634934070628,0.03376828617115624,positive,0.7470397972865648,50.0,21.0,0.3125
3134adb7,random,scan_rand_r0,L00_SV42,0,42,16.35488510131836,0.6967663666954688,0.6743634934070628,0.022402873288405956,negative,0.32665822559669877,6.0,3.0,0.375
b14f6891,random,scan_rand_r0,L01_SV18,1,18,13.172389030456543,0.650591063488826,0.629390345805429,0.02120071768339704,negative,0.4573811677854467,16.0,2.0,0.140625
c47bb5c8,random,scan_rand_r0,L07_SV62,7,62,3.6287569999694824,0.6818456768983316,0.6617209412292644,0.02012473566906725,positive,0.4130392989894891,14.0,4.0,0.03125
5a3d9c00,random,scan_rand_r0,L00_SV33,0,33,15.187911033630371,0.6943549460840006,0.6743634934070628,0.019991452676937804,negative,0.5289912256879514,25.0,0.0,0.09375
d89d0993,random,scan_rand_r0,L02_SV60,2,60,32.56676483154297,0.6449963863597423,0.628397729598274,0.016598656761468322,negative,0.5110320288828087,20.0,3.0,0.109375
69e26006,random,scan_rand_r0,L07_SV60,7,60,3.4633545875549316,0.6762664701576667,0.6617209412292644,0.01454552892840233,positive,0.5351237322324152,28.0,4.0,0.09375
31ab1262,random,scan_rand_r0,L10_SV14,10,14,3.73417592048645,0.6470677699348454,0.632942050350575,0.014125719584270335,positive,0.2904244856894076,39.0,1.0,0.21875
e12aee82,random,scan_rand_r0,L01_SV36,1,36,16.649314880371094,0.6407573054707705,0.629390345805429,0.011366959665341514,positive,0.16710102777003843,28.0,0.0,0.046875
caeffd7e,random,scan_rand_r0,L07_SV13,7,13,5.075113296508789,0.6696236739953022,0.6617209412292644,0.007902732766037812,positive,0.39166725150050397,18.0,0.0,0.046875
d84a95ba,random,scan_rand_r0,L07_SV12,7,12,6.632697105407715,0.6666183243681072,0.6617209412292644,0.0048973831388428035,positive,0.4042721312076365,19.0,1.0,0.0625
9df08abc,random,scan_rand_r0,L08_SV55,8,55,6.7355170249938965,0.6676318624451628,0.6658984229882445,0.0017334394569182843,positive,0.4126531138418703,17.0,1.0,0.046875
c6139fc6,random,scan_rand_r0,L08_SV47,8,47,7.779063701629639,0.6671515159707466,0.6658984229882445,0.0012530929825020909,positive,0.4547093842870642,22.0,0.0,0.03125
e2125abd,rotated,scan_rot_r0,L03_SV41,3,41,225.21849060058594,0.8157296445546864,0.6575476711918854,0.15818197336280104,positive,0.44310334353980396,5.0,0.0,0.96875
624956bc,rotated,scan_rot_r1,L08_SV17,8,17,42.044830322265625,0.8102418096871323,0.6658984229882445,0.1443433866988878,negative,0.3902218019581185,22.0,2.0,0.515625
e6f80676,rotated,scan_rot_r0,L20_SV20,20,20,9.28341007232666,0.938917991586343,0.8341754115900686,0.10474257999627445,negative,1.049071311709735,140.0,0.0,0.078125
011da03c,rotated,scan_rot_r1,L05_SV34,5,34,27.788043975830078,0.7556993266090429,0.6727244282994429,0.08297489830960003,negative,0.6498052541552726,47.0,1.0,0.21875
4a03be23,rotated,scan_rot_r1,L01_SV13,1,13,134.58189392089844,0.7112122069840815,0.629390345805429,0.08182186117865253,negative,0.5623239881183255,53.0,0.0,0.46875
3f28aaaf,rotated,scan_rot_r1,L16_SV45,16,45,13.87533950805664,0.7607401832446181,0.6813092031967307,0.0794309800478874,negative,0.540608604663003,49.0,0.0,0.328125
f1bbab6e,rotated,scan_rot_r1,L11_SV07,11,7,32.31283950805664,0.7184001039108471,0.6518190915556455,0.06658101235520153,negative,0.6019352871384713,31.0,4.0,0.4375
7083c960,rotated,scan_rot_r0,L04_SV15,4,15,176.9808807373047,0.786376188522085,0.7214720014111519,0.06490418711093315,negative,0.6567208541345644,29.0,11.0,0.59375
24484c53,rotated,scan_rot_r0,L21_SV18,21,18,13.687949180603027,1.0838379394699706,1.0349740949140402,0.0488638445559304,negative,1.2094963421647549,178.0,0.0,0.640625
5ec34ae6,rotated,scan_rot_r0,L17_SV47,17,47,20.93507957458496,0.7984828521355994,0.7537673460422303,0.04471550609336916,positive,0.8973374915596932,92.0,0.0,0.46875
f5ad3e55,rotated,scan_rot_r0,L06_SV56,6,56,24.046615600585938,0.7424225103264819,0.701957852153514,0.04046465817296785,negative,0.17596830186174728,9.0,0.0,0.78125
8ff51116,rotated,scan_rot_r1,L19_SV46,19,46,14.353952407836914,0.8085003876134185,0.7684120129485171,0.04008837466490134,negative,0.8426969547239804,82.0,0.0,0.1875
1e5c538b,rotated,scan_rot_r0,L00_SV37,0,37,86.38892364501953,0.7108904931940168,0.6743634934070628,0.03652699978695395,negative,0.49514695392521313,31.0,0.0,0.109375
247b3c62,rotated,scan_rot_r1,L13_SV44,13,44,17.705781936645508,0.6803317111939698,0.6440532039504132,0.036278507243556635,negative,0.687850875000426,25.0,1.0,0.875
946075c0,rotated,scan_rot_r1,L04_SV37,4,37,32.371795654296875,0.7525842668048148,0.7214720014111519,0.031112265393662963,positive,0.5769500620606358,98.0,0.0,0.390625
2f16ecd8,rotated,scan_rot_r0,L12_SV08,12,8,26.595481872558594,0.6819088174934578,0.6617021283390077,0.02020668915445012,positive,0.47326645086709895,27.0,1.0,0.046875
3dede074,rotated,scan_rot_r1,L22_SV11,22,11,5.3817973136901855,1.1483550124718307,1.1298000655530878,0.01855494691874293,positive,2.322410552512629,958.0,0.0,0.578125
75b7d9f6,rotated,scan_rot_r1,L07_SV10,7,10,29.25603485107422,0.6801873990845274,0.6617209412292644,0.01846645785526302,negative,0.6915424782189739,8.0,16.0,0.359375
05337639,rotated,scan_rot_r0,L22_SV08,22,8,5.14791202545166,1.1436420064607609,1.1298000655530878,0.0138419409076731,positive,1.9789864433371296,565.0,0.0,0.25
a4578a46,rotated,scan_rot_r1,L06_SV59,6,59,71.2853012084961,0.715327016964648,0.701957852153514,0.013369164811133927,negative,0.734476671923074,53.0,0.0,0.109375
b18e0f3d,rotated,scan_rot_r1,L18_SV48,18,48,15.63565444946289,0.7969870583334429,0.7836711325493344,0.013315925784108451,negative,0.6563689224608376,32.0,0.0,0.171875
3a0d1f68,rotated,scan_rot_r1,L02_SV04,2,4,69.26463317871094,0.6396573434992264,0.628397729598274,0.011259613900952425,positive,0.39024634836893446,7.0,0.0,0.09375
c0a5a8ed,rotated,scan_rot_r1,L05_SV47,5,47,24.661231994628906,0.6837472211004896,0.6727244282994429,0.011022792801046677,negative,0.5408514743688739,7.0,1.0,0.125
199b9c3c,rotated,scan_rot_r0,L12_SV04,12,4,23.34288215637207,0.671182970199201,0.6617021283390077,0.009480841860193379,negative,0.33696144184890864,11.0,0.0,0.125
2a767913,rotated,scan_rot_r1,L10_SV06,10,6,26.369110107421875,0.6422058875212618,0.632942050350575,0.009263837170686795,negative,0.39258422956804306,21.0,0.0,0.171875
50eb9368,rotated,scan_rot_r0,L00_SV51,0,51,385.2415466308594,0.6834564159102011,0.6743634934070628,0.009092922503138312,positive,0.5707579967781555,21.0,0.0,0.21875
f64b6759,rotated,scan_rot_r0,L20_SV15,20,15,10.723700523376465,0.8422620120386792,0.8341754115900686,0.008086600448610648,negative,0.870273476764972,95.0,0.0,0.3125
82d2b97e,rotated,scan_rot_r1,L09_SV20,9,20,20.249603271484375,0.6734737378244026,0.66723007093186,0.006243666892542521,positive,0.4513471323367795,30.0,0.0,0.6875
801522e3,rotated,scan_rot_r1,L16_SV38,16,38,18.863359451293945,0.6862346496449939,0.6813092031967307,0.004925446448263204,positive,0.3403175726946768,21.0,0.0,0.140625
ac71697c,rotated,scan_rot_r0,L13_SV18,13,18,25.172452926635742,0.6489778205915637,0.6440532039504132,0.004924616641150514,negative,0.2924794596576712,12.0,0.0,0.21875
2442acd1,rotated,scan_rot_r1,L07_SV58,7,58,31.95986557006836,0.6666054144926542,0.6617209412292644,0.00488447326338981,positive,0.47664327733453193,11.0,0.0,0.234375
c6ebda9c,rotated,scan_rot_r0,L11_SV45,11,45,26.989816665649414,0.6565922925524174,0.6518190915556455,0.004773200996771809,positive,0.47974622561920066,14.0,0.0,0.203125
e1c1e752,rotated,scan_rot_r0,L14_SV01,14,1,16.086872100830078,0.6339102605221083,0.6303430378373436,0.003567222684764726,positive,0.3394481257586932,13.0,0.0,0.0625
735bf43c,rotated,scan_rot_r0,L14_SV63,14,63,26.964685440063477,0.6333998386714224,0.6303430378373436,0.0030568008340787767,negative,0.3711986130748919,17.0,0.0,0.078125
fa48df1c,rotated,scan_rot_r1,L17_SV62,17,62,22.600980758666992,0.7567375892048901,0.7537673460422303,0.0029702431626598136,positive,0.8483345524504182,73.0,0.0,0.125
8529df6f,rotated,scan_rot_r1,L03_SV53,3,53,131.92213439941406,0.6604508952671191,0.6575476711918854,0.00290322407523369,positive,0.3820571214252295,19.0,0.0,0.765625
19c4b614,rotated,scan_rot_r1,L08_SV54,8,54,32.388702392578125,0.6686556314005764,0.6658984229882445,0.0027572084123318463,positive,0.6623379969589887,6.0,2.0,0.75
9875f821,rotated,scan_rot_r0,L02_SV53,2,53,58.16954803466797,0.6305026547639024,0.628397729598274,0.002104925165628435,negative,0.44715246153203836,13.0,2.0,0.140625
c16c18de,rotated,scan_rot_r0,L18_SV08,18,8,13.05400276184082,0.7855655617102689,0.7836711325493344,0.0018944291609345187,negative,0.7450305862795932,60.0,0.0,0.375
da7374ba,rotated,scan_rot_r1,L09_SV26,9,26,24.50199317932129,0.6691087361120047,0.66723007093186,0.0018786651801446785,negative,0.3797477307249437,13.0,0.0,0.03125
686107f7,rotated,scan_rot_r0,L15_SV15,15,15,30.395366668701172,0.6542065278787089,0.6525460022463079,0.0016605256324010442,positive,0.5318580611167665,18.0,0.0,0.1875
5f7d90f9,rotated,scan_rot_r0,L19_SV37,19,37,14.315154075622559,0.7700713101730796,0.7684120129485171,0.0016592972245624837,negative,0.9950546214264366,96.0,0.0,0.328125
f5d17605,rotated,scan_rot_r1,L10_SV31,10,31,17.278079986572266,0.6345182616729836,0.632942050350575,0.0015762113224085939,positive,0.3419189650650858,23.0,0.0,0.15625
5a1d5b74,rotated,scan_rot_r0,L01_SV01,1,1,265.2603454589844,0.6308683995961469,0.629390345805429,0.0014780537907179703,positive,0.2955003296824188,7.0,1.0,0.625
fa132cbb,rotated,scan_rot_r0,L15_SV32,15,32,15.8687162399292,0.6538607294259213,0.6525460022463079,0.0013147271796134508,negative,0.37705881809884145,5.0,5.0,0.09375
7afe987d,rotated,scan_rot_r1,L21_SV52,21,52,7.018718719482422,1.0357695728468748,1.0349740949140402,0.0007954779328345207,negative,1.1225470621048412,205.0,0.0,0.71875
02cb535c,svd,scan_svd_r0,L20_SV04,20,4,18.02531623840332,1.2040964159425491,0.8341754115900686,0.36992100435248054,negative,2.710685009142595,1217.0,0.0,0.09375
f54a4032,svd,scan_svd_r0,L02_SV25,2,25,40.07025146484375,0.9327880670817651,0.628397729598274,0.3043903374834911,negative,0.9114756111528846,12.0,8.0,0.96875
20939736,svd,scan_svd_r0,L01_SV01,1,1,1150.986572265625,0.8646700049341826,0.629390345805429,0.2352796591287536,positive,1.8041801258574441,283.0,4.0,0.671875
9ca29807,svd,scan_svd_r0,L21_SV04,21,4,12.155740737915039,1.2650820620540497,1.0349740949140402,0.23010796714000947,positive,3.026004464010449,1930.0,0.0,0.171875
57dff45a,svd,scan_svd_r0,L22_SV07,22,7,5.944046497344971,1.3431392232319859,1.1298000655530878,0.2133391576788981,positive,2.597678812815074,721.0,0.0,0.578125
7c195116,svd,scan_svd_r0,L00_SV08,0,8,154.2169189453125,0.881932401849059,0.6743634934070628,0.20756890844199616,positive,1.0400174846719974,112.0,29.0,0.953125
089cacfb,svd,scan_svd_r0,L19_SV03,19,3,25.56989097595215,0.936527003172169,0.7684120129485171,0.16811499022365184,negative,1.6898416124553446,531.0,0.0,0.484375
dc699448,svd,scan_svd_r0,L08_SV02,8,2,93.83084106445312,0.8158349721897721,0.6658984229882445,0.14993654920152755,positive,0.5506167877875447,68.0,5.0,0.0625
b7f17d5f,svd,scan_svd_r0,L02_SV06,2,6,103.49478149414062,0.7739073530929186,0.628397729598274,0.14550962349464458,positive,0.8163037967723796,42.0,70.0,0.15625
6c7fca82,svd,scan_svd_r0,L01_SV16,1,16,66.15138244628906,0.7704760426729148,0.629390345805429,0.14108569686748584,negative,0.7695804901200738,45.0,3.0,0.09375
867d1a09,svd,scan_svd_r0,L10_SV01,10,1,145.0652313232422,0.7617162517442952,0.632942050350575,0.1287742013937202,negative,0.9508417540771048,73.0,12.0,0.125
34bd972c,svd,scan_svd_r0,L11_SV01,11,1,132.73020935058594,0.7617987240855438,0.6518190915556455,0.10997963252989829,negative,0.9351663132027985,86.0,1.0,0.140625
3d41e05f,svd,scan_svd_r0,L00_SV22,0,22,78.11369323730469,0.7819595566950861,0.6743634934070628,0.10759606328802329,positive,0.5894524402792118,10.0,0.0,0.09375
0716fb17,svd,scan_svd_r0,L02_SV18,2,18,52.66854476928711,0.7347499106304467,0.628397729598274,0.1063521810321727,negative,0.7665676767030458,79.0,0.0,0.109375
9321390d,svd,scan_svd_r0,L12_SV01,12,1,121.61544799804688,0.7637304534076269,0.6617021283390077,0.10202832506861925,negative,0.8457139147667725,62.0,1.0,0.140625
e84758f0,svd,scan_svd_r0,L01_SV18,1,18,59.40476608276367,0.7224290797441159,0.629390345805429,0.09303873393868689,negative,0.6669219412279053,48.0,0.0,0.578125
fc627aac,svd,scan_svd_r0,L09_SV58,9,58,9.378819465637207,0.7542548119426826,0.66723007093186,0.08702474101082258,negative,0.6482349717819482,35.0,1.0,0.578125
ba158d54,svd,scan_svd_r0,L14_SV01,14,1,89.91656494140625,0.7157961711660289,0.6303430378373436,0.08545313332868532,positive,0.6694790175219256,46.0,0.0,0.109375
35996919,svd,scan_svd_r0,L22_SV05,22,5,6.811446666717529,1.2136311635707462,1.1298000655530878,0.08383109801765842,negative,1.8742635756077064,1033.0,2.0,0.5
2ac6d564,svd,scan_svd_r0,L09_SV01,9,1,174.5355682373047,0.7506260936791128,0.66723007093186,0.08339602274725277,negative,0.8122464755527607,60.0,0.0,0.140625
c0fd4077,svd,scan_svd_r0,L15_SV01,15,1,73.98875427246094,0.7292984543442463,0.6525460022463079,0.07675245209793846,positive,0.625569692470429,40.0,0.0,0.1875
9f48c30a,svd,scan_svd_r0,L13_SV01,13,1,99.55694580078125,0.717327119214277,0.6440532039504132,0.07327391526386384,positive,0.6432391218095193,21.0,1.0,0.109375
3e386a67,svd,scan_svd_r0,L09_SV49,9,49,10.579668045043945,0.7299785247605072,0.66723007093186,0.06274845382864713,positive,0.7620936497363515,73.0,0.0,0.1875
4ac674dc,svd,scan_svd_r0,L07_SV58,7,58,11.440494537353516,0.7216545003025312,0.6617209412292644,0.05993355907326681,positive,0.44124810623084265,30.0,0.0,0.484375
96dc8fde,svd,scan_svd_r0,L00_SV28,0,28,64.83512115478516,0.7214174885548954,0.6743634934070628,0.047053995147832595,positive,0.7784127247199684,86.0,0.0,0.203125
78c704c0,svd,scan_svd_r0,L00_SV01,0,1,1595.613525390625,0.7145626392519032,0.6743634934070628,0.04019914584484041,negative,1.066972936088768,110.0,7.0,0.921875
8219baca,svd,scan_svd_r0,L19_SV17,19,17,13.777288436889648,0.8068658614000652,0.7684120129485171,0.03845384845154809,negative,0.8480527884009632,67.0,0.0,0.3125
e27e3cd9,svd,scan_svd_r0,L08_SV54,8,54,11.157988548278809,0.7042086152429782,0.6658984229882445,0.038310192254733644,positive,0.7584878661542347,33.0,15.0,0.265625
a3f9e338,svd,scan_svd_r0,L01_SV05,1,5,129.00059509277344,0.6667348424570657,0.629390345805429,0.03734449665163675,negative,0.5773227402008421,16.0,6.0,0.15625
ea5665b3,svd,scan_svd_r0,L10_SV45,10,45,10.989717483520508,0.6695617307247589,0.632942050350575,0.03661968037418384,positive,0.5307799004016682,31.0,0.0,0.203125
92fe8570,svd,scan_svd_r0,L22_SV16,22,16,4.409728050231934,1.1643416570674372,1.1298000655530878,0.034541591514349435,positive,2.7983552219125043,1612.0,22.0,0.453125
c4394437,svd,scan_svd_r0,L12_SV50,12,50,10.08759593963623,0.694291425434893,0.6617021283390077,0.03258929709588532,positive,0.40942551020795914,24.0,0.0,0.15625
7c2517a0,svd,scan_svd_r0,L02_SV35,2,35,31.88197135925293,0.6557368089813314,0.628397729598274,0.027339079383057352,negative,0.4149905731163819,30.0,0.0,0.25
f64e36e3,svd,scan_svd_r0,L07_SV39,7,39,14.073690414428711,0.6873652708140248,0.6617209412292644,0.025644329584760372,negative,0.5225490034002238,8.0,5.0,0.203125
051f90f1,svd,scan_svd_r0,L10_SV49,10,49,10.408548355102539,0.6571541544953983,0.632942050350575,0.02421210414482322,negative,0.568878607971413,22.0,4.0,0.078125
f1a66bc9,svd,scan_svd_r0,L15_SV43,15,43,11.091772079467773,0.67613516236968,0.6525460022463079,0.023589160123372088,negative,0.4254706298920996,16.0,0.0,0.40625
c42c6103,svd,scan_svd_r0,L02_SV11,2,11,74.04991149902344,0.6503301543074915,0.628397729598274,0.021932424709217524,negative,0.4259986008772385,41.0,0.0,0.15625
36a8c08d,svd,scan_svd_r0,L02_SV19,2,19,48.71025085449219,0.6500015939820205,0.628397729598274,0.021603864383746507,positive,0.5536426637621181,5.0,0.0,0.046875
8cc5c583,svd,scan_svd_r0,L03_SV01,3,1,815.2833251953125,0.6776927762796338,0.6575476711918854,0.02014510508774836,positive,0.6940145994068341,19.0,7.0,0.265625
aa8b2143,svd,scan_svd_r0,L08_SV39,8,39,13.696165084838867,0.6830929257947337,0.6658984229882445,0.017194502806489154,positive,0.42801690924137237,7.0,0.0,0.109375
d1d6779c,svd,scan_svd_r0,L01_SV37,1,37,36.28861999511719,0.6455152228123213,0.629390345805429,0.016124877006892357,negative,0.43713218030264,7.0,0.0,0.125
74216a7d,svd,scan_svd_r0,L07_SV46,7,46,12.81264877319336,0.6774629004149438,0.6617209412292644,0.015741959185679444,positive,0.6141130893536477,13.0,7.0,0.140625
ff4ed7fe,svd,scan_svd_r0,L15_SV07,15,7,25.499277114868164,0.6673681966447762,0.6525460022463079,0.014822194398468325,positive,0.494489270747819,6.0,0.0,0.046875
aad853ce,svd,scan_svd_r0,L08_SV55,8,55,10.999272346496582,0.679373817177511,0.6658984229882445,0.013475394189266465,positive,0.6133300730927562,29.0,7.0,0.265625
f7499ce0,svd,scan_svd_r0,L01_SV12,1,12,79.02884674072266,0.6422205862419091,0.629390345805429,0.012830240436480178,positive,0.30232081094019314,16.0,0.0,0.140625
c2e8429d,svd,scan_svd_r0,L08_SV57,8,57,10.834071159362793,0.673916995418787,0.6658984229882445,0.008018572430542492,positive,0.4914914497500349,36.0,0.0,0.421875
74675256,svd,scan_svd_r0,L08_SV51,8,51,11.622302055358887,0.6717831484842254,0.6658984229882445,0.005884725495980847,positive,0.5677440424316722,11.0,0.0,0.171875
019f7650,svd,scan_svd_r0,L14_SV29,14,29,13.602834701538086,0.6359646216068046,0.6303430378373436,0.0056215837694609805,negative,0.5223578845328518,8.0,10.0,0.390625
ac23f359,svd,scan_svd_r0,L11_SV59,11,59,8.644265174865723,0.6567506698535585,0.6518190915556455,0.004931578297912909,negative,0.45702579942212296,6.0,2.0,0.140625
e72d8f20,svd,scan_svd_r0,L14_SV41,14,41,11.432222366333008,0.6349907786168133,0.6303430378373436,0.004647740779469722,negative,0.4008167768315123,15.0,1.0,0.3125
c87b3eb7,svd,scan_svd_r0,L15_SV04,15,4,31.530746459960938,0.6569817611237465,0.6525460022463079,0.004435758877438634,positive,0.4495221643864724,8.0,0.0,0.046875
6bc90eec,svd,scan_svd_r0,L11_SV30,11,30,13.548227310180664,0.6562260965932201,0.6518190915556455,0.0044070050375745184,positive,0.43966298388249214,8.0,1.0,0.125
2c9e56d1,svd,scan_svd_r0,L11_SV50,11,50,10.140438079833984,0.6559357828198952,0.6518190915556455,0.004116691264249628,positive,0.3685692297123331,17.0,0.0,0.140625
596308e7,svd,scan_svd_r0,L14_SV59,14,59,8.507266998291016,0.631972617679207,0.6303430378373436,0.0016295798418634044,negative,0.34491776463084634,10.0,0.0,0.046875
989d5e45,svd,scan_svd_r0,L10_SV39,10,39,11.856926918029785,0.6336376201043425,0.632942050350575,0.0006955697537674999,negative,0.5349068299741218,11.0,6.0,0.140625
